wavelength,temp 10 strain 20,temp 20 strain 40,temp 30 strain 60,temp 40 strain 80,temp 50 strain 100,temp 25 strain 500,temp 25 strain 1000,reference temp 25 strain 0
1.551280000E-06,8.923152874,9.730380349,11.22392916,12.72656811,14.34979602,16.6380746,37.70327611,9.882941732
1.551280000E-06,8.923607075,9.727149294,11.22235603,12.72484513,14.34373901,16.63718254,37.7047987,9.884766834
1.551280000E-06,8.918453253,9.724355143,11.21670573,12.72024245,14.34117019,16.64218595,37.71310868,9.887823151
1.551280000E-06,8.916633999,9.724224046,11.21531712,12.72018059,14.33876796,16.64617705,37.71943347,9.890420688
1.551280000E-06,8.915443017,9.70353233,11.21078594,12.7201112,14.33671985,16.65346417,37.71975291,9.89432311
1.551280000E-06,8.91444945,9.697350446,11.20338747,12.71772778,14.33603485,16.66191562,37.7238946,9.898237454
1.551280000E-06,8.912329097,9.691789287,11.2012994,12.71686871,14.33230635,16.66865071,37.72732415,9.902644167
1.551280000E-06,8.910359323,9.686628468,11.19632144,12.71556543,14.32726372,16.66771365,37.73352194,9.904262638
1.551280000E-06,8.907154393,9.686359514,11.19293104,12.70678085,14.32205147,16.67202501,37.75242904,9.908297911
1.551280000E-06,8.901026923,9.681166705,11.18872981,12.70472541,14.31406884,16.68654875,37.75720721,9.918074384
1.551280000E-06,8.887946874,9.678900794,11.18085059,12.69985496,14.31196149,16.69119064,37.75955089,9.921044681
1.551280000E-06,8.883402611,9.673922108,11.17884918,12.69848201,14.30906549,16.69671604,37.77209707,9.924782712
1.551280000E-06,8.883614128,9.673288396,11.1787003,12.69143864,14.30561665,16.69533709,37.77273216,9.925656772
1.551280000E-06,8.878627046,9.667842465,11.17745935,12.68966774,14.30275767,16.7034752,37.77463341,9.930653373
1.551280000E-06,8.877792384,9.663236543,11.17736615,12.6868201,14.29522189,16.70284882,37.77986465,9.933749525
1.551280000E-06,8.8719483,9.660190061,11.17550848,12.68611944,14.29359444,16.70695962,37.78198541,9.936403337
1.551280000E-06,8.871102528,9.65588198,11.16860877,12.6804084,14.29217037,16.71433012,37.78624195,9.940516536
1.551280000E-06,8.868641482,9.647905034,11.16641133,12.67995112,14.28721837,16.71290307,37.79347279,9.94217498
1.551280000E-06,8.867854101,9.645860859,11.16559272,12.67895973,14.28430269,16.71640432,37.79567127,9.945232245
1.551280000E-06,8.866465826,9.643625455,11.15820577,12.67734816,14.27734087,16.7129045,37.79792317,9.946938879
1.551280000E-06,8.865386132,9.638751771,11.15835187,12.67612091,14.27292821,16.70953425,37.80780249,9.94749304
1.551280000E-06,8.864476274,9.636079601,11.15578027,12.6693901,14.27208212,16.7181199,37.82123585,9.952073829
1.551280000E-06,8.859859744,9.635731791,11.15350026,12.66710777,14.27026322,16.71736519,37.83546653,9.952630446
1.551280000E-06,8.858229775,9.629642229,11.14752273,12.6660629,14.26656175,16.71745284,37.83735232,9.954584646
1.551280000E-06,8.85214547,9.630017575,11.14394211,12.65912838,14.26277878,16.72273364,37.85177561,9.959176759
1.551280000E-06,8.849008532,9.622746056,11.13675396,12.65804034,14.25506572,16.71619313,37.85832076,9.960024588
1.551280000E-06,8.84720184,9.615580946,11.13465239,12.65243699,14.25158081,16.71981438,37.86963999,9.96371518
1.551280000E-06,8.837475253,9.612957245,11.13259432,12.64787741,14.24896054,16.72158438,37.87973009,9.966040475
1.551280000E-06,8.833247513,9.609082294,11.13224056,12.64691265,14.24542645,16.7201267,37.87934987,9.967264957
1.551280000E-06,8.828158767,9.60715717,11.12465842,12.64459233,14.24307981,16.73462376,37.88190799,9.975986637
1.551280000E-06,8.822874748,9.603533807,11.12327129,12.64198766,14.2406209,16.73847576,37.89099823,9.979372451
1.551280000E-06,8.821530732,9.600658467,11.12277101,12.63863455,14.23818619,16.74120273,37.8986528,9.982195902
1.551280000E-06,8.821287379,9.598687583,11.12115661,12.63367452,14.23706719,16.74398933,37.9094555,9.984306898
1.551280000E-06,8.820358216,9.595226702,11.11593042,12.63128798,14.2358531,16.74532667,37.91420392,9.985734036
1.551280000E-06,8.819793123,9.592650385,11.11409601,12.62575073,14.23468089,16.74744076,37.91952098,9.987561871
1.551280000E-06,8.816320744,9.591016934,11.10940489,12.62057739,14.23204376,16.75739499,37.9229478,9.994480269
1.551280000E-06,8.812207186,9.590151076,11.10568049,12.61963165,14.23007516,16.76615717,37.93135601,10.00040407
1.551280000E-06,8.810063769,9.584680023,11.09822433,12.6158874,14.22681985,16.77622406,37.94552823,10.00789644
1.551280000E-06,8.805917928,9.580710645,11.09646559,12.6146205,14.21944097,16.76827539,37.94773886,10.00830715
1.551280000E-06,8.80188785,9.576159209,11.09157829,12.61025863,14.21665195,16.77090241,37.95066878,10.01155376
1.551280000E-06,8.798349054,9.574718346,11.08845932,12.60480721,14.21356606,16.77126165,37.95380594,10.01378465
1.551280000E-06,8.796209088,9.573935185,11.0857187,12.60161017,14.21213907,16.77184845,37.95543005,10.0150633
1.551280000E-06,8.793249843,9.567118837,11.08149095,12.60094045,14.21115283,16.77480851,37.95823848,10.01738043
1.551280000E-06,8.784158301,9.565771855,11.0786747,12.60038066,14.20746886,16.7766978,37.96283684,10.02097457
1.551280000E-06,8.783323865,9.558217466,11.07465434,12.5946426,14.205753,16.7788795,37.96418244,10.02340255
1.551280000E-06,8.782465615,9.557839558,11.07451761,12.58930841,14.2045711,16.77827822,37.96954621,10.02389851
1.551280000E-06,8.777426197,9.552069428,11.07119142,12.58669413,14.19596222,16.77275839,37.97956903,10.02693171
1.551280000E-06,8.773088403,9.549611894,11.06705566,12.58122611,14.19251943,16.77577331,37.99194088,10.03116691
1.551280000E-06,8.764788783,9.548031924,11.06464571,12.57717574,14.18971103,16.77487039,37.99820917,10.03271805
1.551270000E-06,8.760478294,9.540094108,11.05993665,12.57225728,14.18493402,16.77137989,38.01037031,10.03426654
1.551270000E-06,8.757509111,9.538519637,11.05912775,12.57058799,14.18247593,16.77089025,38.01693275,10.0358464
1.551270000E-06,8.75482134,9.537969697,11.05661022,12.56997798,14.17599359,16.76661525,38.02041032,10.03832485
1.551270000E-06,8.750371104,9.53192144,11.05150057,12.56690256,14.17541535,16.7821064,38.03075786,10.04793145
1.551270000E-06,8.749169327,9.525891441,11.05072239,12.56476978,14.16664771,16.77751461,38.03935338,10.05212406
1.551270000E-06,8.748013231,9.525351595,11.0458539,12.56282126,14.16380556,16.77541886,38.04395547,10.05314569
1.551270000E-06,8.746535493,9.523509624,11.04287785,12.56273142,14.16103929,16.77275355,38.05445809,10.05378902
1.551270000E-06,8.746098052,9.522909729,11.0415119,12.55753715,14.1608714,16.78527718,38.05547631,10.06150939
1.551270000E-06,8.743512882,9.521681882,11.03233887,12.55550586,14.15940195,16.79110465,38.06177203,10.06628989
1.551270000E-06,8.741888095,9.51972676,11.02929965,12.55453152,14.15594689,16.78676532,38.06984675,10.06655251
1.551270000E-06,8.74118298,9.516765254,11.02827063,12.5537979,14.15072952,16.78402201,38.07725506,10.0693397
1.551270000E-06,8.738985257,9.513456728,11.02412809,12.55270657,14.14946062,16.79899564,38.07976639,10.07974258
1.551270000E-06,8.733154804,9.509688152,11.02257228,12.54858057,14.14814516,16.79954181,38.08772509,10.08124436
1.551270000E-06,8.731665065,9.504098744,11.02077289,12.54473379,14.14643882,16.8032155,38.08924298,10.08508381
1.551270000E-06,8.727693533,9.501205076,11.01775747,12.54285848,14.14269317,16.79808828,38.09796639,10.08523656
1.551270000E-06,8.727336967,9.49455166,11.01488305,12.54119968,14.14221293,16.80892465,38.09908783,10.0925862
1.551270000E-06,8.725027579,9.491778201,11.0117836,12.53956465,14.13770068,16.80331102,38.10068647,10.09319741
1.551270000E-06,8.716298022,9.490370496,11.00614377,12.53783811,14.13543224,16.80081782,38.10374137,10.09373778
1.551270000E-06,8.710117366,9.489041342,11.00100993,12.53600279,14.1347173,16.81492831,38.10765355,10.10359074
1.551270000E-06,8.709738812,9.486627648,10.99833293,12.53363659,14.13373922,16.82502476,38.10921376,10.11115121
1.551270000E-06,8.709542144,9.477301595,10.99746919,12.53264673,14.13198016,16.82498292,38.10825373,10.11286076
1.551270000E-06,8.70615658,9.471531437,10.98555735,12.53155791,14.13131212,16.82564764,38.11503875,10.11397141
1.551270000E-06,8.703173649,9.467360758,10.982094,12.52895165,14.13023257,16.82853393,38.11452906,10.11699759
1.551270000E-06,8.70157399,9.463950772,10.97910306,12.52521961,14.12620701,16.83433093,38.11456648,10.12504845
1.551270000E-06,8.699617812,9.461710457,10.9761023,12.52193073,14.12526784,16.83627422,38.11814899,10.12734621
1.551270000E-06,8.6957858,9.459216145,10.97536676,12.52117222,14.12277242,16.84595539,38.12380988,10.13659094
1.551270000E-06,8.69312411,9.455851138,10.97429869,12.51876288,14.12102173,16.84832942,38.12693567,10.14010375
1.551270000E-06,8.691288613,9.453422273,10.97369734,12.51469759,14.11918548,16.85311094,38.12813532,10.14541141
1.551270000E-06,8.687788041,9.452410039,10.97167606,12.51200611,14.11578889,16.85126492,38.13296976,10.14789144
1.551270000E-06,8.684457037,9.449026799,10.97140916,12.51071522,14.11243367,16.84938656,38.13740444,10.15035043
1.551270000E-06,8.683744169,9.445735546,10.96795365,12.50701773,14.10550577,16.84332732,38.16151816,10.1539914
1.551270000E-06,8.678978675,9.444433842,10.96778303,12.49958552,14.10129807,16.83973776,38.16611947,10.15632189
1.551270000E-06,8.67719833,9.443741784,10.96151484,12.49788974,14.10112987,16.84232144,38.17241962,10.15835775
1.551270000E-06,8.671502542,9.440654617,10.95916478,12.48649347,14.09883818,16.84459576,38.17506751,10.16272089
1.551270000E-06,8.670051445,9.436629477,10.95857588,12.48567336,14.09802343,16.84816784,38.1770472,10.16628489
1.551270000E-06,8.66556286,9.435108205,10.95717209,12.4826508,14.09507291,16.85202932,38.1878719,10.17271747
1.551270000E-06,8.658575581,9.431251352,10.95311157,12.47935565,14.0926126,16.84792751,38.19022514,10.17278867
1.551270000E-06,8.654582547,9.427330096,10.95215258,12.47841161,14.09170545,16.85432467,38.19579936,10.17864957
1.551270000E-06,8.648293725,9.425421179,10.94891276,12.47123198,14.09010851,16.85396491,38.20091168,10.1804392
1.551270000E-06,8.648238484,9.424788923,10.94001599,12.47106266,14.08678852,16.85682453,38.20583917,10.18691623
1.551270000E-06,8.646443113,9.417536396,10.93898046,12.46879892,14.08627447,16.85846836,38.20796658,10.18883527
1.551270000E-06,8.642580754,9.415714149,10.93821135,12.46786565,14.08213145,16.85933326,38.21783988,10.19507962
1.551270000E-06,8.640044829,9.412807121,10.93516458,12.46721919,14.08130299,16.86373217,38.21808396,10.19956929
1.551270000E-06,8.633236667,9.407421643,10.93181296,12.46487729,14.08054298,16.86792486,38.2343646,10.20384943
1.551270000E-06,8.632642907,9.406840702,10.93073928,12.46221727,14.07712924,16.8639083,38.24485657,10.2055715
1.551270000E-06,8.63112002,9.404393138,10.92981815,12.46067073,14.07554131,16.86166665,38.24556683,10.20610955
1.551270000E-06,8.63035159,9.403849765,10.9238747,12.45978835,14.07360749,16.85940839,38.25110117,10.20716757
1.551270000E-06,8.628597222,9.403403781,10.92152532,12.45774137,14.07125828,16.85666221,38.25337798,10.20849428
1.551270000E-06,8.628441824,9.401780054,10.92094158,12.45443459,14.06866436,16.85627942,38.25595145,10.21211679
1.551270000E-06,8.627744985,9.390737255,10.9206949,12.4497759,14.06685487,16.85449325,38.26470987,10.2134709
1.551270000E-06,8.627144072,9.39021549,10.91936952,12.44806754,14.06333707,16.84946551,38.2688046,10.21492175
1.551270000E-06,8.626012468,9.389443781,10.91857957,12.44406935,14.06290157,16.85494652,38.27757836,10.22007659
1.551270000E-06,8.622508018,9.386281402,10.91666164,12.43978756,14.06178618,16.85548929,38.28253845,10.22233118
1.551270000E-06,8.616332315,9.382456473,10.91368786,12.43778744,14.06066375,16.85769365,38.2847505,10.22600797
1.551270000E-06,8.610980062,9.380112406,10.91317027,12.43633574,14.05805423,16.85305035,38.29120206,10.22652309
1.551270000E-06,8.610655287,9.377851033,10.91055765,12.43499704,14.05746282,16.85458164,38.29402845,10.2288226
1.551270000E-06,8.606013278,9.377415804,10.90815913,12.43416336,14.05741758,16.86010115,38.29988266,10.23358134
1.551270000E-06,8.601257177,9.372270255,10.90745808,12.4327693,14.05543705,16.86392882,38.30014639,10.24037053
1.551270000E-06,8.600306978,9.370506728,10.9051278,12.43151962,14.0536771,16.86563725,38.30452774,10.24502419
1.551270000E-06,8.594810627,9.369338693,10.90403605,12.43039758,14.05099889,16.86033224,38.30651932,10.24534262
1.551270000E-06,8.594465594,9.366729778,10.89845172,12.42890888,14.04995099,16.86178235,38.31018772,10.24858081
1.551270000E-06,8.591776393,9.365137413,10.89673717,12.42880475,14.04606612,16.86020076,38.3126761,10.25461023
1.551270000E-06,8.589822068,9.361802743,10.89378458,12.42565109,14.04557562,16.86309323,38.32378529,10.25814535
1.551270000E-06,8.589368034,9.358418556,10.8924083,12.42467834,14.04315381,16.86119539,38.33486853,10.26124933
1.551270000E-06,8.58462137,9.354669943,10.89091993,12.42054213,14.04150639,16.86020081,38.3456147,10.26368504
1.551270000E-06,8.58167453,9.350192626,10.88902486,12.41931356,14.04131445,16.86004477,38.35083929,10.26393914
1.551270000E-06,8.580321845,9.347691934,10.88257347,12.41675398,14.03922753,16.86157791,38.35304084,10.26976507
1.551270000E-06,8.579207257,9.347086334,10.88183784,12.41496557,14.03875913,16.88147963,38.35327662,10.28937473
1.551270000E-06,8.578781396,9.344784117,10.88053794,12.41331651,14.03716136,16.88003395,38.36040563,10.29151354
1.551270000E-06,8.574442846,9.341225999,10.87973421,12.41078517,14.03478723,16.8785731,38.36929681,10.29543839
1.551270000E-06,8.5737709,9.340509788,10.87264589,12.41040125,14.03376755,16.88293353,38.38347974,10.30197018
1.551270000E-06,8.573292901,9.340486589,10.87067444,12.40927657,14.03379251,16.89030954,38.38864006,10.30909337
1.551270000E-06,8.568426077,9.339809567,10.8692086,12.40887849,14.02899699,16.88167239,38.39156639,10.31204805
1.551270000E-06,8.566594798,9.336997894,10.86665342,12.40550568,14.02849319,16.89003277,38.39136849,10.32158289
1.551270000E-06,8.564271228,9.336738648,10.86650352,12.40454907,14.02633608,16.88456018,38.413344,10.32146795
1.551270000E-06,8.563673771,9.333993953,10.86428333,12.40353033,14.02464827,16.88206212,38.41496956,10.32324349
1.551270000E-06,8.563407898,9.331854537,10.86124451,12.40284967,14.02350591,16.88171121,38.42115535,10.32587261
1.551270000E-06,8.562541538,9.33086228,10.8603384,12.40287076,14.02092969,16.87986287,38.42736557,10.33085677
1.551270000E-06,8.558240976,9.329069608,10.86009007,12.39915467,14.02090502,16.88742727,38.42879798,10.33888234
1.551270000E-06,8.554630589,9.325986073,10.85948359,12.39657948,14.01833461,16.88234869,38.43471524,10.34070466
1.551270000E-06,8.553988696,9.320288238,10.85938657,12.3960976,14.016073,16.88485585,38.43975791,10.34993009
1.551270000E-06,8.548466681,9.318920771,10.85848082,12.39566484,14.01443388,16.88510306,38.44082733,10.35504678
1.551270000E-06,8.547747771,9.318437245,10.85491598,12.39314581,14.01343697,16.88502577,38.44660366,10.35798786
1.551270000E-06,8.546670624,9.318023756,10.8542032,12.39033219,14.01212963,16.88451566,38.45099639,10.36149377
1.551270000E-06,8.545475088,9.313393653,10.85184562,12.38807331,14.01110132,16.88298953,38.4544879,10.36305513
1.551270000E-06,8.544807613,9.312848988,10.84986422,12.38515333,14.01060778,16.886365,38.45906768,10.36858462
1.551270000E-06,8.542470955,9.31232487,10.84868355,12.38458142,14.00963026,16.88505168,38.46214336,10.3703642
1.551270000E-06,8.537530309,9.311466077,10.84832281,12.38124187,14.00846156,16.8814671,38.46643003,10.37018231
1.551270000E-06,8.536629678,9.309969471,10.8479388,12.38038664,14.00849188,16.885561,38.47016424,10.37503687
1.551270000E-06,8.535956349,9.30902348,10.84724027,12.37958038,14.00736375,16.89499353,38.47547863,10.39086657
1.551270000E-06,8.53559028,9.308589036,10.84513058,12.37964843,14.00435751,16.88648864,38.47829441,10.39173453
1.551270000E-06,8.53457526,9.307707661,10.84455376,12.37700368,14.00399277,16.88806294,38.47996226,10.39519008
1.551270000E-06,8.532339548,9.305046007,10.84459154,12.37613286,14.00184697,16.88151498,38.48191206,10.39547735
1.551270000E-06,8.530788833,9.303503102,10.84360719,12.37542941,14.00066086,16.87990257,38.49019249,10.39837941
1.551270000E-06,8.529309074,9.303128328,10.84291469,12.37349324,14.00095517,16.88943964,38.49680215,10.40999255
1.551270000E-06,8.529114236,9.302892723,10.84038754,12.37191132,14.00068026,16.89354264,38.49843279,10.41692218
1.551270000E-06,8.528701792,9.300938739,10.83862585,12.37050239,14.00002841,16.89447437,38.51051125,10.42132876
1.551270000E-06,8.526932308,9.300351363,10.8369635,12.37027403,13.99967098,16.8995185,38.51264107,10.43039549
1.551270000E-06,8.521126387,9.298801887,10.83485149,12.36913588,13.99959592,16.89946854,38.5172906,10.43070639
1.551270000E-06,8.521103684,9.298703875,10.83356362,12.36710546,13.99996843,16.90487567,38.52236434,10.43695841
1.551270000E-06,8.519992861,9.298814402,10.83398523,12.36702199,13.9982564,16.90141089,38.53042265,10.4411076
1.551270000E-06,8.519305352,9.299357387,10.83330469,12.36705616,13.99912567,16.91768154,38.54230851,10.46225529
1.551270000E-06,8.517588354,9.297715693,10.83307544,12.36597988,13.99868074,16.91932364,38.54569624,10.46770775
1.551270000E-06,8.516073807,9.29817788,10.83292616,12.36424189,13.9977794,16.91777518,38.55642416,10.47085043
1.551270000E-06,8.514282965,9.297656603,10.83133333,12.3630525,13.99723084,16.91989225,38.56041228,10.47832861
1.551270000E-06,8.513534561,9.297629611,10.8314018,12.36291914,13.99638996,16.91668405,38.57030751,10.47844251
1.551270000E-06,8.513668203,9.297312413,10.83024823,12.36197807,13.99643913,16.91961616,38.57275228,10.48368767
1.551270000E-06,8.514027177,9.295226196,10.83080449,12.36088709,13.99530134,16.9163865,38.5733218,10.4864182
1.551270000E-06,8.512515038,9.295026762,10.83036083,12.36011158,13.99391794,16.91097052,38.58442729,10.48701738
1.551270000E-06,8.512929383,9.294482946,10.83040712,12.35808697,13.99426584,16.91615789,38.58967992,10.49519685
1.551270000E-06,8.511230995,9.294200132,10.83085116,12.35774322,13.99392465,16.91631778,38.59846008,10.49895896
1.551270000E-06,8.508218692,9.294428869,10.8299269,12.35570924,13.99428597,16.92021275,38.60284363,10.50464726
